시군구,단지명,번지,전용면적(㎡),계약년월,계약일,최고층,층,건축년도,주차수,세대수,현관구조,난방방식,초등학교 도보,200m 이내 버스정류장,200m이내 공원,200m 이내 마트나 편의점,1km 이내 영화관,건설회사,거래금액(만원)
광주광역시 광산구 도산동,무등파크맨션,1138.1,59.88,201607,25,10,2,1994,0.46,169,0,1,5,1,1,1,0,무등건설,8600
광주광역시 광산구 도산동,무등파크맨션,1138.1,59.88,201609,2,10,6,1994,0.46,169,0,1,5,1,1,1,0,무등건설,9700
광주광역시 광산구 도산동,무등파크맨션,1138.1,59.88,201609,16,10,3,1994,0.46,169,0,1,5,1,1,1,0,무등건설,8900
광주광역시 광산구 도산동,무등파크맨션,1138.1,59.88,201611,3,10,10,1994,0.46,169,0,1,5,1,1,1,0,무등건설,9300
광주광역시 광산구 도산동,무등파크맨션,1138.1,59.88,201611,16,10,4,1994,0.46,169,0,1,5,1,1,1,0,무등건설,9500
광주광역시 광산구 도산동,무등파크맨션,1138.1,59.88,201612,15,10,1,1994,0.46,169,0,1,5,1,1,1,0,무등건설,8370
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201901,22,15,14,2006,1,115,1,1,4,0,0,0,0,성화종합건설,18900
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201903,30,15,4,2006,1,115,1,1,4,0,0,0,0,성화종합건설,18600
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201904,16,15,1,2006,1,115,1,1,4,0,0,0,0,성화종합건설,18200
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201907,10,15,13,2006,1,115,1,1,4,0,0,0,0,성화종합건설,18800
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201805,24,15,3,2006,1,115,1,1,4,0,0,0,0,성화종합건설,18250
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201811,30,15,12,2006,1,115,1,1,4,0,0,0,0,성화종합건설,16500
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201812,1,15,10,2006,1,115,1,1,4,0,0,0,0,성화종합건설,19380
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201702,23,15,6,2006,1,115,1,1,4,0,0,0,0,성화종합건설,18900
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201709,9,15,7,2006,1,115,1,1,4,0,0,0,0,성화종합건설,18450
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201712,15,15,8,2006,1,115,1,1,4,0,0,0,0,성화종합건설,17300
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201712,29,15,4,2006,1,115,1,1,4,0,0,0,0,성화종합건설,18000
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201602,10,15,2,2006,1,115,1,1,4,0,0,0,0,성화종합건설,17500
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201602,24,15,1,2006,1,115,1,1,4,0,0,0,0,성화종합건설,16900
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201606,15,15,9,2006,1,115,1,1,4,0,0,0,0,성화종합건설,18650
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201607,7,15,11,2006,1,115,1,1,4,0,0,0,0,성화종합건설,18600
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201609,13,15,15,2006,1,115,1,1,4,0,0,0,0,성화종합건설,17500
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201610,10,15,11,2006,1,115,1,1,4,0,0,0,0,성화종합건설,20300
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201611,18,15,12,2006,1,115,1,1,4,0,0,0,0,성화종합건설,17900
광주광역시 광산구 도산동,보경해피드림,56.5,84.9546,201612,12,15,6,2006,1,115,1,1,4,0,0,0,0,성화종합건설,18500
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201901,17,13,11,1998,0.7,125,1,1,3,1,1,1,0,삼라건설,7300
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201902,1,13,12,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7350
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201902,19,13,5,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,8200
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201902,22,13,2,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,6300
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201904,2,13,10,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7850
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201904,21,13,2,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7200
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,28.91,201906,19,13,13,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,5500
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201906,19,13,1,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7500
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201804,17,13,3,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7000
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201805,30,13,10,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7900
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201807,19,13,1,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7200
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201808,9,13,4,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7200
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201810,11,13,13,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7150
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201810,23,13,4,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7300
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201703,16,13,5,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7500
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201704,8,13,11,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201706,13,13,8,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201706,16,13,1,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7000
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201710,19,13,11,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7900
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201711,22,13,8,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,8000
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201603,15,13,7,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7000
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201604,5,13,11,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7200
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,20,13,11,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,20,13,10,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,21,13,10,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,21,13,5,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,21,13,3,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7500
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,22,13,8,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,22,13,6,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,22,13,7,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,23,13,6,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,23,13,7,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,23,13,6,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,24,13,3,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,24,13,5,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,26,13,11,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,27,13,9,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,27,13,8,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,28.91,201606,28,13,13,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,5500
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,28,13,2,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7600
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201606,28,13,4,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201607,5,13,3,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7500
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201607,10,13,2,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7600
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201607,11,13,7,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7600
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201610,21,13,7,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7800
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201611,4,13,6,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,7900
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201611,17,13,10,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,8330
광주광역시 광산구 도산동,삼라극동마이다스,1298.3,39.69,201611,21,13,10,1998,0.7,125,2,1,3,1,1,1,0,삼라건설,8600
광주광역시 광산구 도산동,삼라미주,1304.1,31.395,201902,7,12,1,1997,0.43,228,0,1,3,1,1,1,0,삼라건설,5450
광주광역시 광산구 도산동,삼라미주,1304.1,31.395,201811,21,12,4,1997,0.43,228,0,1,3,1,1,1,0,삼라건설,4600
광주광역시 광산구 도산동,삼라미주,1304.1,31.395,201811,27,12,8,1997,0.43,228,0,1,3,1,1,1,0,삼라건설,5300
광주광역시 광산구 도산동,삼라미주,1304.1,31.395,201705,30,12,7,1997,0.43,228,0,1,3,1,1,1,0,삼라건설,5550
광주광역시 광산구 도산동,삼라미주,1304.1,31.395,201711,4,12,6,1997,0.43,228,0,1,3,1,1,1,0,삼라건설,5550
광주광역시 광산구 도산동,삼라미주,1304.1,31.395,201712,21,12,12,1997,0.43,228,0,1,3,1,1,1,0,삼라건설,4900
광주광역시 광산구 도산동,삼라미주,1304.1,31.395,201610,29,12,1,1997,0.43,228,0,1,3,1,1,1,0,삼라건설,4350
광주광역시 광산구 도산동,서경,1081,59.79,201901,5,13,13,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11000
광주광역시 광산구 도산동,서경,1081,58.8,201903,25,13,10,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12300
광주광역시 광산구 도산동,서경,1081,59.79,201904,2,13,7,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12500
광주광역시 광산구 도산동,서경,1081,59.79,201904,13,13,5,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12400
광주광역시 광산구 도산동,서경,1081,59.79,201905,7,13,9,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11550
광주광역시 광산구 도산동,서경,1081,59.79,201905,21,13,2,1998,0.64,306,1,1,5,0,1,0,0,서경건설,13450
광주광역시 광산구 도산동,서경,1081,59.79,201906,2,13,4,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10950
광주광역시 광산구 도산동,서경,1081,59.79,201801,18,13,13,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10000
광주광역시 광산구 도산동,서경,1081,59.79,201802,12,13,13,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11450
광주광역시 광산구 도산동,서경,1081,59.79,201803,12,13,9,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12400
광주광역시 광산구 도산동,서경,1081,59.79,201803,19,13,10,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10000
광주광역시 광산구 도산동,서경,1081,58.8,201804,12,13,8,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10700
광주광역시 광산구 도산동,서경,1081,59.79,201804,13,13,7,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11900
광주광역시 광산구 도산동,서경,1081,59.79,201804,22,13,5,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10800
광주광역시 광산구 도산동,서경,1081,59.79,201805,5,13,12,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12650
광주광역시 광산구 도산동,서경,1081,59.79,201805,13,13,6,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12700
광주광역시 광산구 도산동,서경,1081,59.79,201806,16,13,11,1998,0.64,306,1,1,5,0,1,0,0,서경건설,13600
광주광역시 광산구 도산동,서경,1081,59.79,201806,23,13,8,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10000
광주광역시 광산구 도산동,서경,1081,59.79,201807,2,13,3,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11000
광주광역시 광산구 도산동,서경,1081,59.79,201807,11,13,7,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12750
광주광역시 광산구 도산동,서경,1081,59.79,201807,26,13,5,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12000
광주광역시 광산구 도산동,서경,1081,59.79,201808,1,13,7,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12300
광주광역시 광산구 도산동,서경,1081,59.79,201809,13,13,6,1998,0.64,306,1,1,5,0,1,0,0,서경건설,13500
광주광역시 광산구 도산동,서경,1081,59.79,201810,4,13,8,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12000
광주광역시 광산구 도산동,서경,1081,59.79,201810,4,13,9,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12650
광주광역시 광산구 도산동,서경,1081,59.79,201810,20,13,8,1998,0.64,306,1,1,5,0,1,0,0,서경건설,13000
광주광역시 광산구 도산동,서경,1081,59.79,201811,27,13,11,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12600
광주광역시 광산구 도산동,서경,1081,59.79,201701,9,13,4,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10900
광주광역시 광산구 도산동,서경,1081,59.79,201701,11,13,7,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12400
광주광역시 광산구 도산동,서경,1081,59.79,201703,1,13,11,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11700
광주광역시 광산구 도산동,서경,1081,59.79,201703,11,13,3,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11550
광주광역시 광산구 도산동,서경,1081,59.79,201703,14,13,1,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10550
광주광역시 광산구 도산동,서경,1081,59.79,201703,26,13,11,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11760
광주광역시 광산구 도산동,서경,1081,59.79,201703,28,13,4,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11800
광주광역시 광산구 도산동,서경,1081,59.79,201704,5,13,13,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11400
광주광역시 광산구 도산동,서경,1081,59.79,201705,1,13,11,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10900
광주광역시 광산구 도산동,서경,1081,59.79,201705,15,13,11,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12500
광주광역시 광산구 도산동,서경,1081,58.8,201706,12,13,7,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11000
광주광역시 광산구 도산동,서경,1081,59.79,201706,29,13,8,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11700
광주광역시 광산구 도산동,서경,1081,59.79,201707,2,13,3,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11300
광주광역시 광산구 도산동,서경,1081,59.79,201707,19,13,13,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11150
광주광역시 광산구 도산동,서경,1081,59.79,201707,24,13,12,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12000
광주광역시 광산구 도산동,서경,1081,59.79,201708,7,13,4,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12050
광주광역시 광산구 도산동,서경,1081,59.79,201710,13,13,6,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11750
광주광역시 광산구 도산동,서경,1081,59.79,201710,18,13,12,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11650
광주광역시 광산구 도산동,서경,1081,59.79,201711,30,13,5,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10500
광주광역시 광산구 도산동,서경,1081,59.79,201712,6,13,3,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11900
광주광역시 광산구 도산동,서경,1081,58.8,201712,7,13,1,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10700
광주광역시 광산구 도산동,서경,1081,59.79,201602,17,13,7,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11500
광주광역시 광산구 도산동,서경,1081,59.79,201602,22,13,1,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10100
광주광역시 광산구 도산동,서경,1081,59.79,201603,17,13,1,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12250
광주광역시 광산구 도산동,서경,1081,58.8,201603,26,13,5,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11000
광주광역시 광산구 도산동,서경,1081,59.79,201604,7,13,3,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10500
광주광역시 광산구 도산동,서경,1081,59.79,201604,13,13,7,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10900
광주광역시 광산구 도산동,서경,1081,59.79,201604,16,13,7,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11800
광주광역시 광산구 도산동,서경,1081,59.79,201606,7,13,6,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10900
광주광역시 광산구 도산동,서경,1081,59.79,201606,7,13,10,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12300
광주광역시 광산구 도산동,서경,1081,58.8,201608,5,13,11,1998,0.64,306,1,1,5,0,1,0,0,서경건설,10950
광주광역시 광산구 도산동,서경,1081,59.79,201608,9,13,8,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11600
광주광역시 광산구 도산동,서경,1081,59.79,201608,13,13,1,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11200
광주광역시 광산구 도산동,서경,1081,59.79,201610,5,13,7,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11800
광주광역시 광산구 도산동,서경,1081,59.79,201610,17,13,6,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11400
광주광역시 광산구 도산동,서경,1081,59.79,201610,21,13,7,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12000
광주광역시 광산구 도산동,서경,1081,59.79,201610,24,13,6,1998,0.64,306,1,1,5,0,1,0,0,서경건설,11500
광주광역시 광산구 도산동,서경,1081,59.79,201611,4,13,9,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12000
광주광역시 광산구 도산동,서경,1081,59.79,201612,6,13,12,1998,0.64,306,1,1,5,0,1,0,0,서경건설,12900
광주광역시 광산구 도산동,서라,1281.5,55.015,201904,16,13,11,1997,0.7,91,0,1,3,1,1,1,0,세중산업개발,8500
광주광역시 광산구 도산동,서라,1281.5,55.015,201904,29,13,4,1997,0.7,91,0,1,3,1,1,1,0,세중산업개발,8700
광주광역시 광산구 도산동,서라,1281.5,59.31,201802,27,13,4,1997,0.7,91,0,1,3,1,1,1,0,세중산업개발,9000
광주광역시 광산구 도산동,서라,1281.5,59.31,201804,6,13,7,1997,0.7,91,0,1,3,1,1,1,0,세중산업개발,11300
광주광역시 광산구 도산동,서라,1281.5,59.31,201808,28,13,13,1997,0.7,91,0,1,3,1,1,1,0,세중산업개발,9000
광주광역시 광산구 도산동,서라,1281.5,55.015,201704,14,13,5,1997,0.7,91,0,1,3,1,1,1,0,세중산업개발,9700
광주광역시 광산구 도산동,서라,1281.5,55.015,201705,31,13,8,1997,0.7,91,0,1,3,1,1,1,0,세중산업개발,8800
광주광역시 광산구 도산동,서라,1281.5,59.31,201707,13,13,2,1997,0.7,91,0,1,3,1,1,1,0,세중산업개발,9550
광주광역시 광산구 도산동,서라,1281.5,55.015,201710,23,13,1,1997,0.7,91,0,1,3,1,1,1,0,세중산업개발,9100
